,display_name,purchase_end,distance,items_available,category,description,badges,rating,addres_line,pickup_interval.start,pickup_interval.end
212,Brettone Catering (Prepared Food - Large),,12.910586661536653,0,MEAL,"Save a Surprise Bag filled with delicious food that is left over from the day, still great and ready to be enjoyed. ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 14, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 14, 'month_count': 4}]",4.785714285714286,"830 Rowntree Dairy Rd unit 5, Woodbridge, ON L4L 5V8, Canada",NaT,NaT
213,Outpost Coffee Roasters,,12.913521563397634,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 167, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 167, 'month_count': 6}]",4.22,"1578 Bloor St W, Toronto, ON M6P 1A4, Canada",NaT,NaT
214,Farina Plus (Large Surprise Bag),,12.914222463972216,0,MEAL,"Your surprise bag might contain fresh pasta, frozen pasta, sauces or any other food the store has left at the end of the day. They might include time to time dry items that might be past the best before date however still good to enjoy. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 28, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 28, 'month_count': 0}]",4.214285714285714,"2563 Major MacKenzie Dr W, Maple, ON L6A 2E8, Canada",NaT,NaT
215,Buggy (Assorted Groceries),2023-02-26T23:00:00Z,12.914683510692809,0,GROCERIES,Your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 64, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 64, 'month_count': 6}]",4.4363636363636365,"276 Carlaw Ave, Toronto, ON M4M 3L1, Canada",0-02-26 16:00:00,0-02-26 18:00:00
216,Annie's Caribbean Express,,12.921251221908548,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 170, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 170, 'month_count': 6}]",4.448717948717949,"3449 Dundas St W, York, ON M6S 2S5, Canada",NaT,NaT
217,Sahar Bread (Persian Flatbread),,12.924799849651276,0,BAKED_GOODS,Rescue a Surprise Bag filled with delicious Persian flatbreads!,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 62, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 62, 'month_count': 3}]",4.451612903225806,"12 Levendale Rd, Richmond Hill, ON L4C 4H2, Canada",NaT,NaT
218,Kung Fu Tea - Spadina,2023-02-27T03:00:00Z,12.931358354310042,0,OTHER,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 88, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 88, 'month_count': 6}]",4.1875,"264 Spadina Ave., Toronto, ON M5T 2E4, Canada",0-02-26 21:30:00,0-02-26 22:00:00
219,"Pastel Bakes Inc
Pastel Bakes Inc (Baked Goods)",,12.957215766753006,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 123, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 123, 'month_count': 6}]",4.3826086956521735,"862 Dundas St W, Toronto, ON M6J 1V5, Canada",NaT,NaT
220,Kwento,2023-02-26T22:00:00Z,12.962511612624276,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 31, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 31, 'month_count': 6}]",4.8076923076923075,"1105 College St, Toronto, ON M6H 1B4, Canada",0-02-26 16:00:00,0-02-26 17:00:00
221,Tim Hortons - 3487 Dundas St. W (Baked Goods),2023-02-27T02:00:00Z,12.9885322765796,2,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 70, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 70, 'month_count': 4}]",4.457142857142857,"3487 Dundas St W, York, ON M6S 2S5, Canada",0-02-26 19:00:00,0-02-26 21:00:00
222,Daan Go Cake Lab - Spadina (Surprise Bag Small),2023-02-26T21:00:00Z,12.992355935941683,0,BAKED_GOODS,"Your delicious surprise bag may contain baked goods or macarons that have slight flaws such as breaks in the items, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 267, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 267, 'month_count': 6}]",4.211155378486056,"241 Spadina Ave., Toronto, ON M5T 3A8, Canada",0-02-26 16:00:00,0-02-26 18:00:00
223,Might & Main (Assorted Cafe Goods Small),,13.002935763655,0,OTHER,"Your surprise bag may contain baked goods like pastries or prepared food like salads or sandwich that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 89, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 89, 'month_count': 6}]",4.433734939759036,"126 Main St, Toronto, ON M4E 2V8, Canada",NaT,NaT
224,Yi Fang Taiwan Fruit Tea - Langham Square,2023-02-27T03:00:00Z,13.00516464642627,0,OTHER,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 105, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 105, 'month_count': 6}]",4.288659793814433,"28 South Unionville Ave, Unionville, ON L3R 1J5, Canada",0-02-26 21:30:00,0-02-26 22:00:00
226,7-Eleven - 883 Dundas St. W (Ready-to-eat),2023-02-27T00:00:00Z,13.005544700608805,1,MEAL,"Your Surprise Bag will contain an assortment of surplus ready-to-eat items, which may include sandwich, wrap, fruit cup, parfait or any other ready-to-eat item! Items will be on or past the best before date, however everything will be good to consume!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 26, 'month_count': 1}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 26, 'month_count': 1}]",4.115384615384615,"883 Dundas St W, Toronto, ON M6J 1V8, Canada",0-02-26 07:00:00,0-02-26 19:00:00
227,Metro - 3003 Danforth Ave (Baked Goods),2023-02-26T23:00:00Z,13.014291104463934,1,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, on, or just past the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 233, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 233, 'month_count': 3}]",4.373390557939914,"3003 Danforth Ave, Toronto, ON M4C 1M4, Canada",0-02-26 16:00:00,0-02-26 18:00:00
228,Letterbox Donuts - Spadina (Donuts),,13.01438369948887,0,BAKED_GOODS,"Please knock or call 416-559-9716 when you arrive to collect the bag. Save a surprise bag filled with donuts of various shape and flavours which may be left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 87, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 87, 'month_count': 6}]",4.08955223880597,"235 Spadina Ave., Toronto, ON M5T 2E2, Canada",NaT,NaT
232,Kisha's Tropical Cuisine (Surprise Bag Large),,13.04677072482332,0,MEAL,Surprise bag may contain any menu items left over at the end of the day. ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 91, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 91, 'month_count': 6}]",4.349397590361446,"106 Queen St E, Toronto, ON M5C 1S6, Canada",NaT,NaT
233,Pizza Pizza - 678 Queen Street East (Prepared meals),2023-02-26T19:00:00Z,13.057712197702301,0,MEAL,"Your bag may contain a variety of delicious individual slices, pizza, salads and/or french fries the store has left over from the day to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 68, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 68, 'month_count': 3}]",4.264705882352941,"678 Queen St E, Toronto, ON M4M 1G8, Canada",0-02-26 13:00:00,0-02-26 14:00:00
235,Boxcar Social - Riverside (Baked Goods),,13.08212429990448,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 103, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 103, 'month_count': 6}]",4.438775510204081,"4 Boulton Ave, Toronto, ON M4M 2J3, Canada",NaT,NaT
236,AM Coffee Studio,,13.08654598685005,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 122, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 122, 'month_count': 6}]",4.095652173913043,"2233 Dundas St W, Toronto, ON M6R 1X6, Canada",NaT,NaT
237,Wonder Bubble Tea,2023-02-27T01:30:00Z,13.092485171538257,1,OTHER,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 27, 'month_count': 2}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 27, 'month_count': 2}]",4.037037037037037,"9699 Jane St, Maple, ON L6A 0A4, Canada",0-02-26 20:15:00,0-02-26 20:30:00
239,Honey Honey Cakery (Surprise Bag),,13.098515277465774,0,BAKED_GOODS,Save a Surprise Bag and enjoy a delicious items left over from the day however still great to enjoy.,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 14, 'month_count': 2}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 14, 'month_count': 2}]",4.071428571428571,"4471 Hwy 7, Unionville, ON L3R 1M1加拿大",NaT,NaT
240,Tim Hortons - 1728 Bloor St. W (Baked Goods),2023-02-26T04:59:00Z,13.10366969599489,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 89, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 89, 'month_count': 4}]",4.46067415730337,"1728 Bloor St W, Toronto, ON M6P 1A8, Canada",0-02-25 21:00:00,0-02-25 23:59:00
241,Pusateri's - Saks Food Hall (Eaton Centre) (Prepared Foods),,13.12416121665347,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 624, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 624, 'month_count': 6}]",4.087237479806139,"Hudson's Bay Queen Street, 176 Yonge St, Toronto, ON M5C 2L7, Canada",NaT,NaT
242,The Flower Cake and Cafe,,13.124672084330653,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 136, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 136, 'month_count': 6}]",4.3538461538461535,"1-20 St Patrick St, Toronto, ON M5T 1V1, Canada",NaT,NaT
243,Ichi Cha,,13.128970277222477,0,OTHER,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 99, 'user_count': 141, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 141, 'month_count': 6}]",4.7734375,"1730 Bloor St W, Toronto, ON M6P 1B3, Canada",NaT,NaT
248,Tapioca Toronto,,13.131833895620916,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 39, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 39, 'month_count': 6}]",4.054054054054054,"1250 College St, Toronto, ON M6H 1C2, Canada",NaT,NaT
249,Tim Hortons - 589 King St. E (Baked Goods),2023-02-26T23:00:00Z,13.149588064185215,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 158, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 158, 'month_count': 4}]",4.2974683544303796,"589 King St E, Toronto, ON M5V 1M1, Canada",0-02-26 16:00:00,0-02-26 18:00:00
250,Subway - 24 Richmond St E (Baked Goods),2023-02-26T16:30:00Z,13.165661087924956,1,BAKED_GOODS,"Save a surprise bag filled with baked goods! Your surprise bag will contain Subway’s famous bread and sometimes cookies that the store has left at the end of the day, however, still good to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 33, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 97, 'user_count': 33, 'month_count': 5}]",3.909090909090909,"24 Richmond St E, Toronto, ON M5C 1M5, Canada",0-02-26 10:30:00,0-02-26 11:30:00
251,The Edible Story - 1 (Grocery/Prepared foods),,13.167302963839445,0,OTHER,Surprise bag may contain premium leftover ingredients OR prepared food from this luxury catering company. Perfect for the open minded hungry consumer. ,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 18, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 18, 'month_count': 6}]",3.8181818181818183,"320 Richmond St E, Toronto, ON M5A 2R3, Canada",NaT,NaT
256,Pizza Pizza - 1721 Bloor Street West (Prepared meals),,13.191985486003393,0,MEAL,"Your bag may contain approximately 3-4 pizza slices, salad, wings or french fries the store has left at the end of the day! The Surprise Bag value is irrespective of any in-store deals or promotions.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 60, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 60, 'month_count': 4}]",3.816666666666667,"1723 Bloor St W, Toronto, ON M6P 1B2, Canada",NaT,NaT
257,La Boulangerie (Bread and Miscellaneous ),,13.195398803410379,0,BAKED_GOODS," These items may be those that the has left at the end of their day, or are past their best before date, however still good to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 65, 'month_count': 3}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 65, 'month_count': 3}]",4.3538461538461535,"1134 Dundas St W, Toronto, ON M6J 1X2, Canada",NaT,NaT
258,Buddha Pie Pizzeria,,13.19603863621666,0,OTHER,Pizza Making Kit!,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 34, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 79, 'user_count': 34, 'month_count': 6}]",3.8666666666666667,"514 Annette St, Toronto, ON M6P 1S3, Canada",NaT,NaT
259,Arun Bakery,2023-02-27T03:00:00Z,13.206590935267167,2,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 137, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 137, 'month_count': 6}]",4.617886178861789,"9699 Jane St, Maple, ON L6A 3R4, Canada",0-02-26 21:30:00,0-02-26 22:00:00
260,Sanagan's Meat Locker - Annette and Runnymede (Meat and Assorted Groceries Surprise Bag),,13.208768975119382,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 19, 'month_count': 1}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 19, 'month_count': 1}]",4.631578947368421,"515 Annette St, Toronto, ON M6P 1S1, Canada",NaT,NaT
261,7-Eleven - 1260 Dundas St. W (Ready-to-eat),2023-02-27T00:00:00Z,13.209274736841854,1,MEAL,"Your Surprise Bag will contain an assortment of surplus ready-to-eat items, which may include sandwich, wrap, fruit cup, parfait or any other ready-to-eat item! Items will be on or past the best before date, however everything will be good to consume!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 12, 'month_count': 1}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 12, 'month_count': 1}]",3.8333333333333335,"1260 Dundas St W, Toronto, ON M6J 1X5, Canada",0-02-26 07:00:00,0-02-26 19:00:00
263,M&B Bakery Cakes And Pastries (Assorted Baked Goods and Cakes),2023-02-27T01:00:00Z,13.214433261035724,0,BAKED_GOODS,"Your surprise bag could contain slices of cake or any other pastries that the store has left at the end of the day, however still good to enjoy. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 42, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 42, 'month_count': 0}]",4.095238095238095,"9121 Weston Rd, Woodbridge, ON L4H 0L4, Canada",0-02-26 19:00:00,0-02-26 20:00:00
264,Tim Hortons - 1269 College St (Baked Goods),2023-02-27T03:00:00Z,13.220982261550935,2,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 22, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 22, 'month_count': 4}]",4.318181818181818,"1269 College St, Toronto, ON M6H 1C4, Canada",0-02-26 20:00:00,0-02-26 22:00:00
265,Pilot Coffee Roasters - Queen St. E. (Surprise Bag),,13.230221370352062,0,BAKED_GOODS,"Save a surprise bag filled with baked goods and/or fresh juice. Your surprise bag may contain fresh juice and/or an assortment of baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 106, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 106, 'month_count': 6}]",4.724489795918367,"983 Queen St E, Toronto, ON M4M 1K2, Canada",NaT,NaT
266,Kitten and the Bear (Surprise Bag),,13.231805044357026,0,OTHER,"From baked goods to pantry items, your surprise bag may contain some items close to or past the 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 169, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 169, 'month_count': 6}]",4.5816993464052285,"1414 Dundas St W, Toronto, ON M6J 1Y5, Canada",NaT,NaT
267,Butter and Spice (Baked Goods and Bread),2023-02-27T01:00:00Z,13.23274669600833,0,BAKED_GOODS,Enjoy a surprise bag that could contain items such as delicious breads to pastries and other baked goods left over from the day however great to enjoy!,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 129, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 129, 'month_count': 5}]",4.0,"1418 Dundas St W, Toronto, ON M6J 1Y5, Canada",0-02-26 17:00:00,0-02-26 20:00:00
268,"Fantastic, Baby!",2023-02-26T23:00:00Z,13.23283332170967,0,OTHER,"Your Surprise Bag may contain bubble tea, desserts, and/or packaged goods. Your surprise bag may contain some items close to or past 'best before' date however still good to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 119, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 119, 'month_count': 6}]",4.6422018348623855,"1193 Dundas St W, Toronto, ON M6J 1X3, Canada",0-02-26 17:30:00,0-02-26 18:00:00
269,"Sukhothai  - (Dundas St. W), Toronto (Meats and Mixed Thai Items)",,13.237708284540501,0,OTHER,"Your surprise bag can contain a variety of items such as frozen meats, pantry items and other Thai goods like prepared sides. When you buy a Surprise Bag, it will be filled with the food that the store has left over at the of the day, still be perfect to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 80, 'user_count': 56, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 56, 'month_count': 6}]",3.7551020408163267,"1442 Dundas St W, Toronto, ON M6J 1Y6, Canada",NaT,NaT
270,Unboxed Market (Prepared Meal),,13.24980438952837,0,MEAL,"Please bring your own container to pack your meal! If not, there will be a charge in store for a container.

Please make sure to bring your own container to enjoy a delicious meal leftover from the day however still great to enjoy.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 34, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 34, 'month_count': 4}]",4.470588235294118,"1263 Dundas St W, Toronto, ON M6J 1X6, Canada",NaT,NaT
272,Chris Bread Bakery,2023-02-26T20:00:00Z,13.25305540521276,7,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 106, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 106, 'month_count': 6}]",4.25,"2617 Eglinton Ave E, Scarborough, ON M1K 2S2, Canada",0-02-26 09:00:00,0-02-26 15:00:00
273,Franglish Gourmet Food (Premium mix basket),,13.256333319137047,0,GROCERIES,"From baked goods to cheese to chocolate or other food category, your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 15, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 15, 'month_count': 6}]",4.5,"1317 Dundas St W, Toronto, ON M6J 1X8, Canada",NaT,NaT
274,SlowSouth Pizza (Dundas St. W) (Prepared Foods),,13.257970327479642,0,MEAL,"It's a surprise! Your surprise bag will be filled with a variety of the delicious food that the store has left over at the end of the day such as pizza, salad and/or desserts. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 60, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 60, 'month_count': 6}]",4.379310344827586,"1588 Dundas St W, Toronto, ON M6K 1T8, Canada",NaT,NaT
275,O-Tea bakery  (Large Desserts Bag),,13.262856232381854,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods that the store has left at the end of their day such as cakes or cupcakes, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 188, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 188, 'month_count': 5}]",4.3936170212765955,"8360 Kennedy Rd b02, Markham, ON L3R 9W4, Canada",NaT,NaT
277,Tea For U,2023-02-27T00:30:00Z,13.271129853146164,1,OTHER,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 51, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 51, 'month_count': 5}]",4.431372549019608,"1465 Dundas St W, Toronto, ON M6J 1Y7, Canada",0-02-26 19:00:00,0-02-26 19:30:00
278,Peter Pantry (Baked Goods ),2023-02-27T01:00:00Z,13.278432164157708,0,MEAL,"Surprise bag may contain baked goods, preserved foods, ingredients, fridge items or any menu items looking for a hungry home. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 26, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 26, 'month_count': 4}]",4.423076923076923,"371 Queen St W, Toronto, ON M5V 0M2, Canada",0-02-26 19:00:00,0-02-26 20:00:00
